car_id,manufacturer,model,description,transmission,transmission_type,engine_size_cm3,fuel,powertrain,power_ps,co2_emissions_gPERkm
2296,KIA,Sportage MY22,GT-Line S' 1.6 T-GDI  6-speed auto HEV 2WD,AT6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),180,132
2297,KIA,Sportage MY22,GT-Line S' 1.6 T-GDI  6-speed auto HEV AWD,AT6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),180,146
2298,KIA,Sportage MY22,'GTL' 1.6 T-GDI  6-speed auto HEV 2WD,AT6,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),180,129
2299,KIA,Sportage MY22,'Launch Edition' 1.6 T-GDi 148bhp 6-speed manual ISG,MT6,Manual,1598,Petrol,Internal Combustion Engine (ICE),150,154
2300,KIA,Stinger,Blue Edition 2.0 T-GDi 242bhp 8-speed auto ISG,A8,Automatic,1998,Petrol,Internal Combustion Engine (ICE),245,221
2301,KIA,Stinger,GT-Line 2.0 T-GDi 242bhp 8-speed auto ISG,A8,Automatic,1998,Petrol,Internal Combustion Engine (ICE),245,215
2302,KIA,Stinger,GT-Line S 2.0 T-GDi 242bhp 8-speed auto ISG,A8,Automatic,1998,Petrol,Internal Combustion Engine (ICE),245,215
2303,KIA,Stinger,GT-Line 2.2 CRDi 197bhp 8-speed auto ISG,A8,Automatic,2199,Diesel,Internal Combustion Engine (ICE),200,179
2304,KIA,Stinger,GT-Line S 2.2 CRDi 197bhp 8-speed auto ISG,A8,Automatic,2199,Diesel,Internal Combustion Engine (ICE),200,179
2305,KIA,Stinger,GT S 3.3 T-GDi 361bhp 8-speed auto ISG,A8,Automatic,3342,Petrol,Internal Combustion Engine (ICE),366,233
2306,KIA,Stonic,2 1.0 T-GDi 118bhp 6-speed manual ISG,MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,137
2307,KIA,Stonic,'2' 1.0 T-GDi 99bhp MT,MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),100,129
2308,KIA,Stonic,'2' 1.0 T-GDi 99bhp DCT,DCT7,Automatic,998,Petrol,Internal Combustion Engine (ICE),100,130
2309,KIA,Stonic,2 1.4 MPi 98bhp 6-speed manual ISG,MT6,Manual,1368,Petrol,Internal Combustion Engine (ICE),99,142
2310,KIA,Stonic,2 ADAP 1.4 MPi 98bhp 6-speed manual ISG,MT6,Manual,1368,Petrol,Internal Combustion Engine (ICE),100,141
2311,KIA,Stonic,2 ADAP 1.0 T-GDi 118bhp 6-speed manual ISG ,MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,137
2312,KIA,Stonic,3 1.0 T-GDi 118bhp 6-speed manual ISG,MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,137
2313,KIA,Stonic,3 1.0 T-GDi 118bhp 7-speed auto DCT ISG,7DCT,Automatic,998,Petrol,Internal Combustion Engine (ICE),120,138
2314,KIA,Stonic,3 1.6 CRDi 113bhp 6-speed manual ISG,MT6,Manual,1598,Diesel,Internal Combustion Engine (ICE),115,130
2315,KIA,Stonic,4 1.0 T-GDi 118bhp 6-speed manual ISG,MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,137
2316,KIA,Stonic,4 1.0 T-GDi 118bhp 7-speed auto DCT ISG,7DCT,Automatic,998,Petrol,Internal Combustion Engine (ICE),120,138
2317,KIA,Stonic,Connect' 1.0 T-GDi 48V 118bhp iMT,MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,125
2318,KIA,Stonic,Connect' 1.0 T-GDi 48V 118bhp DCT,DCT7,Automatic,998,Petrol,Internal Combustion Engine (ICE),120,129
2319,KIA,Stonic,'Connect' 1.0 T-GDi 118bhp 48V 6-speed iMT ISG,MT6,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),120,125
2320,KIA,Stonic,'Connect' 1.0 T-GDi 118bhp 48V 7-speed DCT ISG,DCT7,Automatic,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),120,129
2321,KIA,Stonic,'GT-Line S' 1.0 T-GDi 118bhp 48V 6-speed iMT ISG,MT6,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),120,127
2322,KIA,Stonic,'GT-Line S' 1.0 T-GDi 118bhp 48V 7-speed DCT ISG,DCT7,Automatic,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),120,129
2323,KIA,Stonic,'GT-Line' 1.0 T-GDi 118bhp 48V 6-speed iMT ISG,MT6,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),120,127
2324,KIA,Stonic,'GT-Line' 1.0 T-GDi 118bhp 48V 7-speed DCT ISG,DCT7,Automatic,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),120,129
2325,KIA,Stonic,Mixx 1.0 T-GDi 118bhp 6-speed manual ISG,MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,138
2326,KIA,Stonic,Mixx 1.0 T-GDi 118bhp 7-speed auto DCT ISG,7DCT,Automatic,998,Petrol,Internal Combustion Engine (ICE),120,138
2327,KIA,Stonic,'Maxx' 1.0 T-GDi 118bhp 6-speed manual ISG,MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,137
2328,KIA,Stonic,'Maxx' 1.0 T-GDi 118bhp 7-speed auto DCT ISG,7DCT,Automatic,998,Petrol,Internal Combustion Engine (ICE),120,138
2329,KIA,Stonic MY22,'2' 1.0 T-GDi 99bhp MT,MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),100,125
2330,KIA,Stonic MY22,'2' 1.0 T-GDi 99bhp DCT,DCT7,Automatic,998,Petrol,Internal Combustion Engine (ICE),100,125
2331,KIA,Stonic MY22,'Connect' 1.0 T-GDi 118bhp 48V 6-speed iMT ISG,MT6,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),120,127
2332,KIA,Stonic MY22,'Connect' 1.0 T-GDi 118bhp 48V 7-speed DCT ISG,DCT7,Automatic,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),120,129
2333,KIA,Stonic MY22,'GT-Line' 1.0 T-GDi 118bhp 48V 6-speed iMT ISG,MT6,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),120,127
2334,KIA,Stonic MY22,'GT-Line' 1.0 T-GDi 118bhp 48V 7-speed DCT ISG,DCT7,Automatic,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),120,129
2335,KIA,Stonic MY22,'GT-Line S' 1.0 T-GDi 118bhp 48V 6-speed iMT ISG,MT6,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),120,127
2336,KIA,Stonic MY22,'GT-Line S' 1.0 T-GDi 118bhp 48V 7-speed DCT ISG,DCT7,Automatic,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),120,129
2337,KIA,XCeed,"""2' 1.0 T-GDi 118bhp",MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,140
2338,KIA,XCeed,"""2' 1.0 T-GDi 118bhp ADAP",MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,140
2339,KIA,XCeed,''2' 1.0 T-GDi 118bhp 6-speed manual ISG,MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,135
2340,KIA,XCeed,"""2' 1.6 CRDi 114bhp",MT6,Manual,1598,Diesel,Internal Combustion Engine (ICE),115,141
2341,KIA,XCeed,"""2' 1.6 CRDi 114bhp ADAP",MT6,Manual,1598,Diesel,Internal Combustion Engine (ICE),115,141
2342,KIA,XCeed,"""3' 1.0 T-GDi 118bhp",MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,146
2343,KIA,XCeed,''3' 1.0 T-GDi 118bhp 6-speed manual ISG,MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,137
2344,KIA,XCeed,"""3' 1.4 T-GDi 138bhp",MT6,Manual,1353,Petrol,Internal Combustion Engine (ICE),140,150
2345,KIA,XCeed,"""3' 1.4 T-GDi 138bhp",DCT7,Automatic,1353,Petrol,Internal Combustion Engine (ICE),140,156
2346,KIA,XCeed,"""3' 1.4 T-GDi 138bhp ADAP",DCT7,Automatic,1353,Petrol,Internal Combustion Engine (ICE),140,156
2347,KIA,XCeed,''3' 1.5 T-GDi 158bhp 7-speed Auto DCT ISG,DCT7,Automatic,1482,Petrol,Internal Combustion Engine (ICE),160,141
2348,KIA,XCeed,"""3' 1.6 CRDi 134bhp",MT6,Manual,1598,Diesel,Internal Combustion Engine (ICE),136,138
2349,KIA,XCeed,'3' 1.5 T-GDi 158bhp 6-speed manual ISG,MT6,Manual,1482,Petrol,Internal Combustion Engine (ICE),160,142
2350,KIA,XCeed,'3' 1.6 CRDi 134bhp 48V MHEV 6-speed manual iMT ISG,MT6,Manual,1598,Diesel,Mild Hybrid Electric Vehicle (MHEV),136,133
2351,KIA,XCeed,'3' 1.6 GDi 8.9kWh lithium-ion 139bhp DCT Plug-in Hybrid,DCT6,Automatic,1580,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),141,32
2352,KIA,XCeed,'3' 1.6 GDi 8.9kWh lithium-ion 139bhp DCT ADAP Plug-in Hybrid,DCT6,Automatic,1580,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),141,32
2353,KIA,XCeed,'4' 1.5 T-GDi 158bhp 7-speed Auto DCT ISG,DCT7,Automatic,1482,Petrol,Internal Combustion Engine (ICE),160,142
2354,KIA,XCeed,'4' 1.5 T-GDi 158bhp 6-speed manual ISG,MT6,Manual,1482,Petrol,Internal Combustion Engine (ICE),160,143
2355,KIA,XCeed,'Edition' 1.0 T-GDi 118bhp,M6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,145
2356,KIA,XCeed,Edition 1.0 T-GDi 118bhp 6-speed manual ISG ,MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,136
2357,KIA,XCeed,"""First Edition' 1.4 T-GDi 138bhp",MT6,Manual,1353,Petrol,Internal Combustion Engine (ICE),140,151
2358,KIA,XCeed,"""First Edition' 1.4 T-GDi 138bhp",DCT7,Automatic,1353,Petrol,Internal Combustion Engine (ICE),140,159
2359,KIA,XCeed,'First Edition' 1.6 GDi 8.9kWh lithium-ion 139bhp DCT Plug-in Hybrid,DCT6,Automatic,1580,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),141,38
2360,KIA,Xceed MY22,Connect 1.0 T-GDi 118bhp 6-speed manual ISG,MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,136
2361,KIA,Xceed MY22,"""2' 1.0 T-GDi 118bhp",MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,135
2362,KIA,Xceed MY22,"""2' 1.0 T-GDi 118bhp ADAP",MT6,Manual,998,Petrol,Internal Combustion Engine (ICE),120,135
2363,KIA,Xceed MY22,'3' 1.5 T-GDi 158bhp 6-speed manual ISG,MT6,Manual,1482,Petrol,Internal Combustion Engine (ICE),160,142
2364,KIA,Xceed MY22,''3' 1.5 T-GDi 158bhp 7-speed Auto DCT ISG,DCT7,Automatic,1482,Petrol,Internal Combustion Engine (ICE),160,141
2365,KIA,Xceed MY22,'4' 1.5 T-GDi 158bhp 7-speed Auto DCT ISG,DCT7,Automatic,1482,Petrol,Internal Combustion Engine (ICE),160,142
2366,KIA,Xceed MY22,'4' 1.5 T-GDi 158bhp 6-speed manual ISG,MT6,Manual,1482,Petrol,Internal Combustion Engine (ICE),160,143
2367,KIA,Xceed MY22,'4' 1.6 GDi 8.9kWh lithium-ion 139bhp DCT Plug-in Hybrid,DCT6,Automatic,1580,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),141,31
2368,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 200PS AWD Auto 90 5-seat with Centre Console Refrigerator,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),200,231
2369,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 110 5+2-seat with Centre Console Refrigerator,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,283
2370,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 110 5-seat with Centre Console,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,261
2371,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 110 5-seat with Centre Console,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,281
2372,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 110 5-seat with Centre Console Refrigerator,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,261
2373,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 110 5-seat with Centre Console Refrigerator,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,281
2374,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 110 5-seat without Centre Console,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,260
2375,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 110 5-seat without Centre Console,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,280
2376,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 110 6-seat,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,261
2377,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 110 6-seat,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,281
2378,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 90 5-seat with Centre Console,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,256
2379,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 90 5-seat with Centre Console,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,276
2380,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 90 5-seat with Centre Console Refrigerator,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,256
2381,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 200PS AWD Auto 90 5-seat with Centre Console Refrigerator,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),200,247
2382,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 90 5-seat with Centre Console Refrigerator,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,276
2383,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 90 5-seat without Centre Console,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,255
2384,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 90 5-seat without Centre Console,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,276
2385,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 90 6-seat,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,256
2386,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 90 6-seat,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,277
2387,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 300PS AWD Auto 110 5+2-seat with Centre Console,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,258
2388,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 300PS AWD Auto 110 5+2-seat with Centre Console,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,277
2389,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 300PS AWD Auto 110 5+2-seat with Centre Console Refrigerator,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,258
2390,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 300PS AWD Auto 110 5+2-seat with Centre Console Refrigerator,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,277
2391,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 300PS AWD Auto 110 5-seat with Centre Console,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,256
2392,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 300PS AWD Auto 110 5-seat with Centre Console,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,275
2393,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 300PS AWD Auto 110 5-seat with Centre Console Refrigerator,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,256
2394,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 300PS AWD Auto 110 5-seat with Centre Console Refrigerator,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,275
2395,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 300PS AWD Auto 110 5-seat without Centre Console,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,255
2396,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 110 5+2-seat with Centre Console,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,283
2397,LAND ROVER,"Defender, 20MY",2.0 i4 Petrol 300PS AWD Auto 110 5+2-seat with Centre Console Refrigerator,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),300,263
2398,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 300PS AWD Auto 110 5-seat without Centre Console,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,274
2399,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 400PS AWD Auto 110 6-seat,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,256
2400,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 400PS AWD Auto 110 6-seat,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,275
2401,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 400PS AWD Auto 90 5-seat with Centre Console,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,251
2402,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 400PS AWD Auto 90 5-seat with Centre Console,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,271
2403,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 400PS AWD Auto 90 5-seat with Centre Console Refrigerator,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,251
2404,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 400PS AWD Auto 90 5-seat with Centre Console Refrigerator,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,271
2405,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 400PS AWD Auto 90 5-seat without Centre Console,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,251
2406,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 400PS AWD Auto 90 5-seat without Centre Console,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,270
2407,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 400PS AWD Auto 90 6-seat,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,252
2408,LAND ROVER,"Defender, 20MY",3.0 i6 Petrol 400PS AWD Auto 90 6-seat,A8-AWD,Automatic,2996,Petrol,Internal Combustion Engine (ICE),400,272
2409,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 200PS AWD Auto 90 5-seat without Centre Console,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),200,230
2410,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 200PS AWD Auto 90 5-seat without Centre Console,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),200,247
2411,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 200PS AWD Auto 90 6-seat,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),200,231
2412,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 200PS AWD Auto 90 6-seat,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),200,248
2413,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 240PS AWD Auto 110 5+2-seat with Centre Console,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,237
2414,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 240PS AWD Auto 110 5+2-seat with Centre Console,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,253
2415,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 240PS AWD Auto 110 5+2-seat with Centre Console Refrigerator,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,237
2416,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 240PS AWD Auto 110 5+2-seat with Centre Console Refrigerator,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,253
2417,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 240PS AWD Auto 110 5-seat with Centre Console,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,235
2418,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 240PS AWD Auto 110 5-seat with Centre Console,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,251
2419,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 240PS AWD Auto 110 5-seat with Centre Console Refrigerator,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,235
2420,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 240PS AWD Auto 110 5-seat with Centre Console Refrigerator,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,251
2421,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 240PS AWD Auto 110 5-seat without Centre Console,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,234
2422,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 200PS AWD Auto 90 5-seat with Centre Console,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),200,247
2423,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 240PS AWD Auto 110 5-seat without Centre Console,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,251
2424,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 240PS AWD Auto 110 6-seat,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,235
2425,LAND ROVER,"Defender, 20MY",2.0 i4 Diesel 240PS AWD Auto 110 6-seat,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),240,251
